Date Of Stop	Time Of Stop	Description	Accident	Personal Injury	Property Damage	Fatal	State	VehicleType	Year	Make	Model	Color	Violation Type	Charge	Race	Gender	Driver State	DL State
07/02/2014	22:59:00	DRIVING WHILE IMPAIRED BY ALCOHOL	No	No	No	No	MD	02 - Automobile	1999	DODGE	TK	BLUE	Citation	21-902(b1)	HISPANIC	M	MD	MD
07/02/2014	08:05:00	WHEELS / LUGS	No	No	No	No	MD	05 - Light Duty Truck	1997	DODG	TK 3500	WHITE	ESERO	72	HISPANIC	M	MD	MD
07/02/2014	05:27:00	DRIVER TURNING VEHICLE WITHOUT GIVING APPROPRIATE SIGNAL AS REQUIRED	No	No	No	No	MD	02 - Automobile	2007	CHEVROLET	IMPALA	BLACK	Citation	21-604(c)	WHITE	F	OH	OH
07/02/2014	07:14:00	I.D. LAMP (*)	No	No	No	No	MD	05 - Light Duty Truck	1995	FORF	F350XL	RED	ESERO	88*	HISPANIC	M	MD	MD
07/02/2014	20:39:00	STOP LIGHTS (*)	No	No	No	No	MD	02 - Automobile	2007	CHEV	4S	SILVER	ESERO	64*	BLACK	M	MD	MD
07/02/2014	05:27:00	DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL	No	No	No	No	MD	02 - Automobile	2007	CHEVROLET	IMPALA	BLACK	Citation	21-902(a1)	WHITE	F	OH	OH
07/02/2014	17:16:00	FAILURE OF LICENSEE TO NOTIFY ADMINISTRATION OF CHANGE OF ADDRESS WITHIN 30 DAYS	No	No	No	No	MD	02 - Automobile	2012	HYUN	ELANTRA 4D	BLACK	Warning	16-116(a)	WHITE	F	MD	MD
07/02/2014	22:40:00	FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND	No	No	No	No	MD	02 - Automobile	2011	DODGE	CHARGER	WHITE	Citation	16-112(c)	BLACK	M	MD	MD
07/02/2014	17:16:00	DRIVING ON HWY. WITH OBSTRUCTED WINDSHIELD VIEW	No	No	No	No	MD	02 - Automobile	2012	HYUN	ELANTRA 4D	BLACK	Warning	21-1104(c)	WHITE	F	MD	MD
07/02/2014	11:41:00	DRIVING VEHICLE ON HIGHWAY WITH AN EXPIRED LICENSE	No	No	No	No	FL	02 - Automobile	2007	TOYOTA	RAV4	GOLD	Citation	16-115(g)	WHITE	F	MD	MD
07/02/2014	20:54:00	FAILURE TO DISPLAY TAB ON PLATES OF VEH. AS REQUIRED BY ADM.	No	No	No	No	MD	02 - Automobile	2006	TOYOTA	HIGHLANDER	BLACK	Warning	13-410(e2)	BLACK	F	MD	MD
07/02/2014	17:55:00	DRIVING WRONG WAY--ONE WAY STREET	No	No	No	No	MD	02 - Automobile	2005	TOYOTA	COROLLA	BLUE	Warning	21-308(a)	BLACK	F	MD	MD
07/02/2014	22:52:00	DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION	No	No	No	No	MD	02 - Automobile	2007	TOYT	2S	GRAY	Warning	22-204(f)	OTHER	M	MD	MD
07/02/2014	19:56:00	FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER	No	No	No	No	MD	02 - Automobile	1999	TOYOTA	CAMRY	GREEN	Warning	13-409(b)	OTHER	M	MD	MD
07/02/2014	02:42:00	FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER	No	No	No	No	MD	02 - Automobile	2003	NISSAN	PATHFINDER	WHITE	Warning	13-409(b)	OTHER	M	MD	MD
07/02/2014	13:51:00	NEGLIGENT DRIVING VEHICLE IN CARELESS AND IMPRUDENT MANNER ENDANGERING PROPERTY, LIFE AND PERSON	No	No	No	No	MD	20 - Commercial Rig	2014	FREIGHTLINER	TK	WHITE	Citation	21-901.1(b)	WHITE	M	MD	MD
07/02/2014	08:57:00	EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH	No	No	No	No	MO	02 - Automobile	2014	TOYOTA	CAMRY	BLACK	Warning	21-801.1	WHITE	M	MD	MD
07/02/2014	11:43:00	OPERATOR NOT RESTRAINED BY SEATBELT	No	No	No	No	MD	28 - Other	1999	CHEV	EXPRESS	BROWN	Citation	22-412.3(b)	BLACK	M	MD	MD
07/02/2014	23:15:00	FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER	No	No	No	No	MD	02 - Automobile	2006	TOYOTA	COROLLA	SILVER	Warning	13-409(b)	BLACK	M	MD	DC
07/02/2014	20:54:00	FAILURE TO STOP AT STOP SIGN	No	No	No	No	MD	02 - Automobile	2006	TOYOTA	HIGHLANDER	BLACK	Warning	21-707(a)	BLACK	F	MD	MD
07/02/2014	04:52:00	DRIVER ENTERING INTERSECTION AT FLASHING RED TRAFFIC SIGNAL WITHOUT STOPPING	No	No	No	No	MD	02 - Automobile	2010	NISS	VERSA	RED	Warning	21-204(d)	HISPANIC	M	MD	MD
07/02/2014	20:36:00	FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER	No	No	No	No	MD	02 - Automobile	2008	CHRYSLER	VAN	BLUE, LIGHT	Warning	13-409(b)	BLACK	M	MD	MD
07/02/2014	20:07:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	No	No	FL	02 - Automobile	2007	MAZDA	CX-9	RED	Warning	21-201(a1)	BLACK	F	MD	FL
07/02/2014	08:40:00	EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH	No	No	No	No	MD	02 - Automobile	2007	FORD	EXPEDITION	TAN	Warning	21-801.1	HISPANIC	F	MD	MD
07/02/2014	01:27:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	02 - Automobile	1998	GMC	SAFARI	WHITE	Citation	13-401(h)	BLACK	M	DC	DC
07/02/2014	20:23:00	OPER. M/V WITH OPERATOR NOT RESTRAINED BY SEATBELT,	No	No	No	No	MD	02 - Automobile	2007	NISS	4S	BLACK	Warning	22-412.3(b)	ASIAN	M	MD	MD
07/02/2014	15:10:00	DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION	No	No	No	No	VA	03 - Station Wagon	2000	TOYOT	VAN	GREEN	Warning	21-1124.2(d2)	WHITE	M	VA	VA
07/02/2014	08:35:00	DRIVER CHANGING LANES WHEN UNSAFE	No	No	No	No	MD	02 - Automobile	2004	TOYOTA	CAMRY	WHITE	Warning	21-309(b)	BLACK	F	MD	MD
07/02/2014	08:36:00	PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE	No	No	No	No	MD	02 - Automobile	2000	TOYOTA	SOLARA	BLACK	Citation	16-303(c)	BLACK	M	MD	MD
07/02/2014	12:52:00	EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH	No	No	No	No	MD	02 - Automobile	2009	TOYOTA	4 DOOR	GRAY	Warning	21-801.1	WHITE	F	MD	MD
07/02/2014	07:41:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	No	No	MD	02 - Automobile	2006	DODGE	STRATUS	GRAY	Citation	21-201(a1)	BLACK	M	MD	MD
07/02/2014	02:33:00	DRIVING VEHICLE WHILE UNDER THE INFLUENCE OF ALCOHOL	No	No	No	No	VA	02 - Automobile	2010	NISSAN	ARMADA	RED	Citation	21-902(a1)	BLACK	M	MD	MD
07/02/2014	16:31:00	DRIVER WHEN TURNING LEFT FAIL TO YIELD RIGHT OF WAY TO VEHICLE APPROACHING FROM OPPOSITE DIRECTION	No	No	Yes	No	MD	02 - Automobile	2006	DODGE	STRATUS	RED	Citation	21-402(a)	NATIVE AMERICAN	M	MD	MD
07/02/2014	10:00:00	DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE	No	No	No	No	NJ	02 - Automobile	2014	INFINITI	Q50	WHITE	Warning	13-411(f)	WHITE	M	MD	MD
07/02/2014	08:05:00	FAILING TO DISPLAY PROPER VEHICLE I.D.	No	No	No	No	MD	05 - Light Duty Truck	1997	DODG	TK 3500	WHITE	Warning	11-390.21	HISPANIC	M	MD	MD
07/02/2014	10:00:00	FAILURE TO DESTROY TEMP. REG. PLATES UPON EXPIRATION OF TEMP. REG.	No	No	No	No	NJ	02 - Automobile	2014	INFINITI	Q50	WHITE	Warning	13-605	WHITE	M	MD	MD
07/02/2014	10:32:00	FAILURE TO MAINTAIN LEGIBLE REGISTRATION PLATE FREE FROM COVERS	No	No	No	No	MD	02 - Automobile	2010	HONDA	ACCORD	GRAY	Warning	13-411(c1)	WHITE	F	MD	MD
07/02/2014	10:32:00	PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE	No	No	No	No	MD	02 - Automobile	2010	HONDA	ACCORD	GRAY	Warning	16-303(c)	WHITE	F	MD	MD
07/02/2014	10:32:00	PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106, 26-204, 26-206, 27-103	No	No	No	No	MD	02 - Automobile	2010	HONDA	ACCORD	GRAY	Warning	16-303(h)	WHITE	F	MD	MD
07/02/2014	17:53:00	OPERATING VEHICLE ON HIGHWAY WITH UNAUTHORIZED WINDOW TINTING MATERIAL	No	No	No	No	MD	02 - Automobile	2011	CHEV	4S	BLACK	Warning	22-406(i1)	WHITE	M	MD	MD
07/02/2014	09:42:00	DRIVER FAILURE TO STOP AT STEADY CIRCULAR RED SIGNAL	No	No	No	No	MD	05 - Light Duty Truck	2013	CHEVY	TRUCK	WHITE	Warning	21-202(h1)	BLACK	M	MD	MD
07/02/2014	09:40:00	DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION	No	No	No	No	MD	02 - Automobile	2001	HOND	4H	SILVER	Warning	21-1124.2(d2)	WHITE	F	MD	MD
07/02/2014	13:38:00	FAILURE TO ATTACH VEHICLE REGISTRATION PLATES AT FRONT AND REAR	No	No	No	No	MD	02 - Automobile	2002	ACURA	2S	BLACK	Warning	13-411(a)	WHITE	M	MD	MD
07/02/2014	01:53:00	DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION	No	No	No	No	MD	02 - Automobile	2014	SCION	TC	BLUE	Citation	16-101(a)	HISPANIC	M	MD	MD
07/02/2014	13:03:00	EXCEEDING MAXIMUM SPEED: 44 MPH IN A POSTED 35 MPH ZONE	No	No	No	No	MD	02 - Automobile	2000	PLUMOUTH	VAN	TAN	Citation	21-801.1	BLACK	F	MD	MD
07/02/2014	09:46:00	DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION	No	No	No	No	MD	05 - Light Duty Truck	2000	TOYT	TACOMA	BLACK	Warning	21-1124.2(d2)	WHITE	F	MD	MD
07/02/2014	16:15:00	DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS	No	No	Yes	No	MD	05 - Light Duty Truck	2004	DODGE	DAKOTA	SILVER	Warning	13-411(d)	WHITE	M	MD	MD
07/02/2014	21:11:00	OWNER FAILURE TO MAINTAIN REQUIRED SECURITY FOR VEH. DURING REG. PERIOD	No	No	No	No	MD	02 - Automobile	2003	FORD	2S	GREEN	Citation	17-104	HISPANIC	M	MD	MD
07/02/2014	21:14:00	DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE	No	No	No	No	MD	02 - Automobile	2012	HONDA	CRV	BLUE	Citation	13-411(f)	WHITE	M	MD	MD
07/02/2014	22:46:00	FAILURE TO DISPLAY TWO LIGHTED FRONT LAMPS WHEN REQUIRED	No	No	No	No	DC	02 - Automobile	2001	MERCEDES	CL500	BLACK	Warning	22-226(a)	BLACK	M	DC	DC
07/02/2014	07:41:00	DRIVING WRONG WAY--ONE WAY STREET	No	No	No	No	MD	02 - Automobile	2006	DODGE	STRATUS	GRAY	Citation	21-308(a)	BLACK	M	MD	MD
07/02/2014	22:59:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	No	No	MD	02 - Automobile	1999	DODGE	TK	BLUE	Citation	21-201(a1)	HISPANIC	M	MD	MD
07/02/2014	10:43:00	PERSON DRIVING MOTOR VEH. ON HWY. ON SUSPENDED LIC. AND PRIVILEGE	No	No	No	No	MD	02 - Automobile	1999	ACURA	COUPE	BLUE, LIGHT	Citation	16-303(c)	BLACK	M	MD	MD
07/02/2014	19:35:00	PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106, 26-204, 26-206, 7-103	No	No	No	No	MD	02 - Automobile	2003	NISSAN	MAXIMA	BLUE	Citation	16-303(h)	BLACK	M	MD	MD
07/02/2014	12:46:00	DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE	No	No	No	No	MD	05 - Light Duty Truck	2013	FORD	E250	YELLOW	Warning	13-411(f)	WHITE	M	MD	MD
07/02/2014	14:15:00	DRIVER USING HANDS TO USE HANDHELD TELEPHONE WHILEMOTOR VEHICLE IS IN MOTION	No	No	No	No	DC	02 - Automobile	2004	SUBARU	OUTBACK	RED	Citation	21-1124.2(d2)	ASIAN	F	DC	DC
07/02/2014	01:53:00	DRIVER FAIL TO MAKE REQUIRED STOP AT SIGNAL	No	No	No	No	MD	02 - Automobile	2014	SCION	TC	BLUE	Warning	21-202(m)	HISPANIC	M	MD	MD
07/02/2014	19:19:00	FAILURE TO ATTACH VEH. REG. PLATES AT FRONT AND REAR	No	No	No	No	MD	02 - Automobile	2002	FORD	MUSTANG	GOLD	Warning	13-411(a)	BLACK	M	MD	MD
07/02/2014	08:05:00	VEHICLE BRAKE SYSTEM	No	No	No	No	MD	05 - Light Duty Truck	1997	DODG	TK 3500	WHITE	ESERO	50	HISPANIC	M	MD	MD
07/02/2014	21:59:00	EXCEEDING MAXIMUM SPEED: 55 MPH IN A POSTED 40 MPH ZONE	No	No	No	No	MD	02 - Automobile	2005	MAZDA	3	BLUE, DARK	Citation	21-801.1	WHITE	F	MD	MD
07/02/2014	15:55:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	02 - Automobile	1998	TOYT	AVALON	GOLD	Citation	13-401(h)	BLACK	F	MD	MD
07/02/2014	18:56:00	GLASS (*)	No	No	No	No	MD	02 - Automobile	1997	ACURA	2D	WHITE	ESERO	61*	OTHER	F	MD	MD
07/02/2014	07:52:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	No	No	MD	05 - Light Duty Truck	2006	FROD	F350	WHITE	Warning	21-201(a1)	BLACK	M	DC	DC
07/02/2014	18:56:00	EXCEEDING THE POSTED SPEED LIMIT OF 45 MPH	No	No	No	No	MD	02 - Automobile	1997	ACURA	2D	WHITE	Warning	21-801.1	OTHER	F	MD	MD
07/02/2014	22:43:00	EXCEEDING THE POSTED SPEED LIMIT OF 40 MPH	No	No	No	No	MD	02 - Automobile	1996	FORD	MUSTANG	BLUE	Warning	21-801.1	BLACK	M	MD	MD
07/02/2014	22:16:00	DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE	No	No	No	No	MD	01 - Motorcycle	2002	KIA	SPECTRA	GRAY	Citation	13-411(f)	HISPANIC	M	MD	MD
07/02/2014	00:18:00	DRIVER FAILURE TO STOP AT STOP SIGN LINE	No	No	No	No	MD	02 - Automobile	1996	HOND	4S	BLACK	Warning	21-707(a)	HISPANIC	F	MD	MD
07/02/2014	18:27:00	FAILURE OF DRIVER TO MAKE LANE CHANGE TO AVAILABLELANE NOT IMMED. ADJACENT TO STOPPED EMERG. VEH.	No	No	No	No	MD	02 - Automobile	2011	BUCIK	ENCLAVE	WHITE	Warning	21-405(e1)	WHITE	F	MD	MD
07/02/2014	01:38:00	DISPLAYING EXPIRED REGISTRATION PLATE ISSUED BY ANY STATE	No	No	No	No	NY	02 - Automobile	2008	HONDA	ACCORD	BLACK	Citation	13-411(f)	BLACK	M	MN	NY
07/02/2014	08:05:00	BACK-UP LAMP (*)	No	No	No	No	MD	05 - Light Duty Truck	1997	DODG	TK 3500	WHITE	ESERO	83*	HISPANIC	M	MD	MD
07/02/2014	14:54:00	KNOWINGLY DRIVING UNINSURED VEHICLE	No	Yes	No	No	MD	01 - Motorcycle	1994	SUZUKI	GSX600F	BLACK	Citation	17-107	BLACK	M	DC	DC
07/02/2014	07:14:00	OPERATING MOTOR VEHICLE WITH INADEQUATE STEERING AXLES TIRE-RIGHT	No	No	No	No	MD	05 - Light Duty Truck	1995	FORF	F350XL	RED	Warning	11-393.75(b)	HISPANIC	M	MD	MD
07/02/2014	04:39:00	EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH	No	No	No	No	MD	02 - Automobile	2009	TOYOTA	CAMRY	GRAY	Warning	21-801.1	ASIAN	F	MD	MD
07/02/2014	22:37:00	HEADLIGHTS (*)	No	No	No	No	MD	02 - Automobile	2000	INFI	4S	BEIGE	ESERO	55*	BLACK	M	MD	MD
07/02/2014	05:27:00	DRIVING WHILE IMPAIRED BY ALCOHOL	No	No	No	No	MD	02 - Automobile	2007	CHEVROLET	IMPALA	BLACK	Citation	21-902(b1)	WHITE	F	OH	OH
07/02/2014	00:37:00	DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE	No	No	No	No	MD	02 - Automobile	2014	NISSAN	ALTIMA	WHITE	Warning	21-204(b)	BLACK	F	MD	MD
07/02/2014	04:59:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	No	No	WV	02 - Automobile	2006	CHEVROLET	IMPALA	GRAY	Warning	21-201(a1)	WHITE	M	WV	WV
07/02/2014	23:09:00	FAILURE OF DRIVER TO MAKE LANE CHANGE TO AVAILABLELANE NOT IMMED. ADJACENT TO STOPPED EMERG. VEH.	No	No	No	No	MD	02 - Automobile	2003	TOYT	4S	SILVER	Citation	21-405(e1)	WHITE	F	MD	MD
07/02/2014	01:53:00	FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND	No	No	No	No	MD	02 - Automobile	2014	SCION	TC	BLUE	Warning	16-112(c)	HISPANIC	M	MD	MD
07/02/2014	00:53:00	DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE	No	No	No	No	MD	02 - Automobile	2007	TOYOTA	COROLLA	WHITE	Warning	21-204(b)	HISPANIC	M	MD	MD
07/02/2014	23:10:00	FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND	No	No	No	No	MD	02 - Automobile	1999	DODGE	TK	RED	Warning	16-112(c)	BLACK	M	MD	MD
07/02/2014	13:59:00	EXCEEDING MAXIMUM SPEED: 56 MPH IN A POSTED 35 MPH ZONE	No	No	No	No	MD	02 - Automobile	2012	FORD	FOCUS	BLUE	Citation	21-801.1	WHITE	M	MD	MD
07/02/2014	03:54:00	EXCEEDING THE POSTED SPEED LIMIT OF 35 MPH	No	No	No	No	MD	02 - Automobile	2003	HONDA	ACCORD	GRAY	Warning	21-801.1	BLACK	M	MD	MD
07/02/2014	16:31:00	DRIVING UNINSURED VEHICLE	No	No	Yes	No	MD	02 - Automobile	2006	DODGE	STRATUS	RED	Citation	17-107	NATIVE AMERICAN	M	MD	MD
07/02/2014	09:32:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	02 - Automobile	2008	NISSAN	SUV	BLACK	Warning	13-401(h)	WHITE	F	MD	MD
07/02/2014	21:34:00	DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION	No	No	No	No	MD	02 - Automobile	1996	PONT	4S	GREEN	Warning	22-204(f)	WHITE	M	MD	MD
07/02/2014	12:46:00	DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS	No	No	No	No	MD	05 - Light Duty Truck	2013	FORD	E250	YELLOW	Warning	13-411(d)	WHITE	M	MD	MD
07/02/2014	11:05:00	STOP LIGHTS (*)	No	No	No	No	MD	02 - Automobile	1996	TOYOTA	COROLLA	GREEN	ESERO	64*	HISPANIC	M	MD	MD
07/02/2014	08:36:00	PASSENGER AGE 16 OR MORE IN OUTBOARD FRONT SEAT OF MOTOR VEHICLE WITHOUT SEATBELT RESTRAINT	No	No	No	No	MD	02 - Automobile	2000	TOYOTA	SOLARA	BLACK	Citation	22-412.3(c2)	BLACK	M	MD	MD
07/02/2014	08:57:00	DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS	No	No	No	No	MD	02 - Automobile	2004	HYUN	SONATA	WHITE	Citation	13-411(d)	WHITE	F	MD	MD
07/02/2014	21:08:00	DRIVING UNDER THE INFLUENCE OF ALCOHOL PER SE	No	No	No	No	MD	02 - Automobile	2002	FORD	E150 VAN	WHITE	Citation	21-902(a2)	WHITE	M	MD	MD
07/02/2014	09:27:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	02 - Automobile	1999	CHEV	2H	BLACK	Warning	13-401(h)	BLACK	M	MD	DC
07/02/2014	13:07:00	UNAUTHORIZED DISPLAY AND USE OF REGISTRATION PLATE	No	No	No	No	MD	05 - Light Duty Truck	2000	DODGE	CARAVAN	GREEN	Warning	13-703(g)	ASIAN	M	MD	MD
07/02/2014	14:43:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	No	No	MD	02 - Automobile	2004	HONDA	ACCORD	GRAY	Citation	21-201(a1)	WHITE	F	MD	MD
07/02/2014	19:24:00	PERSON DRIVING MOTOR VEHICLE ON HIGHWAY OR PUBLIC USE PROPERTY ON SUSPENDED LICENSE AND PRIVILEGE	No	No	No	No	MD	02 - Automobile	2010	FORD	TAURUS	BLACK	Citation	16-303(c)	WHITE	M	MD	MD
07/02/2014	22:30:00	PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106, 26-204, 26-206, 27-103	No	No	No	No	MD	02 - Automobile	2011	FORD	4S	GRAY	Citation	16-303(h)	BLACK	M	MD	MD
07/02/2014	16:31:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	Yes	No	MD	02 - Automobile	2006	DODGE	STRATUS	RED	Citation	13-401(h)	NATIVE AMERICAN	M	MD	MD
07/02/2014	23:00:00	FAILURE TO PROPERLY EQUIP & LOCATE HEADLAMPS ON MOTOR VEH.	No	No	No	No	DC	02 - Automobile	1999	NISSAN	SENTRA	WHITE	Warning	22-203(b)	BLACK	F	DC	DC
07/02/2014	23:21:00	DRIVER CHANGING LANES WHEN UNSAFE	No	No	No	No	VA	02 - Automobile	2014	FORD	F-150	RED	Citation	21-309(b)	HISPANIC	F	MD	MD
07/02/2014	21:11:00	DRIVING VEHICLE ON HIGHWAY WITH SUSPENDED REGISTRATION	No	No	No	No	MD	02 - Automobile	2003	FORD	2S	GREEN	Citation	13-401(h)	HISPANIC	M	MD	MD
07/02/2014	12:16:00	DRIVING VEHICLE ON HIGHWAY WITHOUT CURRENT REGISTRATION PLATES AND VALIDATION TABS	No	No	No	No	MD	02 - Automobile	2002	FORD	RANGER	BLUE	Citation	13-411(d)	HISPANIC	M	MD	MD
07/02/2014	20:07:00	DRIVER READING A ELECTRONIC MSG. WHILE OPER. VEH. IN TRAVEL PORTION OF HWY	No	No	No	No	MD	01 - Motorcycle	2011	VOLKS	ROUTAN	BLACK	Citation	21-1124.1(b)	OTHER	M	MD	MD
07/02/2014	16:33:00	PERSON DRIVING MOTOR VEHICLE WHILE LICENSE SUSPENDED UNDER 17-106, 26-204, 26-206, 27-103	No	No	No	No	MD	02 - Automobile	2010	MAZDA	3 4DR	MAROON	Citation	16-303(h)	OTHER	M	MD	MD
07/02/2014	22:20:00	FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND	No	No	No	No	MD	02 - Automobile	2003	HONDA	CRV	GREEN, DK	Citation	16-112(c)	HISPANIC	M	MD	MD
07/02/2014	00:28:00	DRIVING WHILE IMPAIRED BY ALCOHOL	No	No	No	No	MD	02 - Automobile	2010	CHEVROLET	SUV	SILVER	Citation	21-902(b1)	WHITE	F	MD	MD
07/02/2014	04:55:00	DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY	No	No	No	No	MD	02 - Automobile	2008	BMW	CN	BLACK	Warning	21-801(a)	BLACK	M	MD	MD
07/02/2014	01:27:00	DRIVER FAIL TO STOP AT FLASHING RED TRAFFIC SIGNAL STOP LINE	No	No	No	No	MD	02 - Automobile	1998	GMC	SAFARI	WHITE	Citation	21-204(b)	BLACK	M	DC	DC
07/02/2014	19:56:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	No	No	MD	02 - Automobile	1999	TOYOTA	CAMRY	GREEN	Warning	21-201(a1)	OTHER	M	MD	MD
07/02/2014	02:25:00	HEADLIGHTS (*)	No	No	No	No	MD	02 - Automobile	1996	HOND	ACCORD	SILVER	ESERO	55*	WHITE	M	MD	MD
07/02/2014	20:51:00	FAILURE TO DISPLAY REGISTRATION CARD UPON DEMAND BY POLICE OFFICER	No	No	No	No	MD	02 - Automobile	2000	NISSAN	SUV	BLUE	Warning	13-409(b)	WHITE	M	MD	MD
07/02/2014	21:15:00	DRIVING VEH. W/O ADEQUATE REAR REG. PLATE ILLUMINATION	No	No	No	No	MD	02 - Automobile	1999	VOLK	4S	WHITE	Warning	22-204(f)	BLACK	F	MD	MD
07/02/2014	22:59:00	DRIVING MOTOR VEHICLE ON HIGHWAY WITHOUT REQUIRED LICENSE AND AUTHORIZATION	No	No	No	No	MD	02 - Automobile	1999	DODGE	TK	BLUE	Citation	16-101(a)	HISPANIC	M	MD	MD
07/02/2014	21:06:00	DRIVING WHILE IMPAIRED BY ALCOHOL	No	No	No	No	MD	02 - Automobile	1991	ISUZU	TROOPER	BLUE	Citation	21-902(b1)	WHITE	M	MD	MD
07/02/2014	21:19:00	FAILURE OF INDIVIDUAL DRIVING ON HIGHWAY TO DISPLAY LICENSE TO UNIFORMED POLICE ON DEMAND	No	No	No	No	MD	02 - Automobile	1995	HONDA	CIVIC LX	WHITE	Citation	16-112(c)	BLACK	M	MD	XX
07/02/2014	01:31:00	HEADLIGHTS (*)	No	No	No	No	MD	02 - Automobile	2004	MAZD	4S	SILVER	ESERO	55*	WHITE	M	MD	MD
07/02/2014	04:28:00	FAILURE TO CONTROL VEHICLE SPEED ON HIGHWAY TO AVOID COLLISION	No	No	No	No	MD	02 - Automobile	2011	MAZDA	3	GRAY	Citation	21-801(b)	WHITE	M	MD	MD
07/02/2014	14:15:00	DRIVER FAILURE TO OBEY PROPERLY PLACED TRAFFIC CONTROL DEVICE INSTRUCTIONS	No	No	No	No	DC	02 - Automobile	2004	SUBARU	OUTBACK	RED	Citation	21-201(a1)	ASIAN	F	DC	DC
07/02/2014	03:54:00	DRIVING VEHICLE IN EXCESS OF REASONABLE AND PRUDENT SPEED ON HIGHWAY	No	No	No	No	MD	02 - Automobile	2003	HONDA	ACCORD	GRAY	Warning	21-801(a)	BLACK	M	MD	MD
